0,0.5701321991595103
1,0.5925876319563471
2,0.3350080359254412
3,0.5549813238388865
4,0.41439915307064373
5,0.40095650477446143
6,0.4504980821755915
7,0.4744548684607539
8,0.48478599183628923
9,0.3583386140463763
10,0.5228751933564947
11,0.5218834342651708
12,0.9085564804241251
13,0.5006268037633217
14,0.4525416288423236
15,0.3691723361467958
16,0.4920066203838851
17,0.45773685480671183
18,0.4573819921580386
19,0.5170844543624081
20,0.3309918509190539
21,0.4605407118805856
22,0.3957056977202841
23,0.6270097531047194
24,0.5943574332905807
25,0.4302344879509864
26,0.7971820430423278
27,0.5595352248791768
28,0.35688607212519263
29,0.5256033276829503
30,0.42644089110889066
31,0.3223381731193509
32,0.4844508392297985
33,0.5786480504677617
34,0.46626614265993443
35,0.473020877221642
36,0.3694609433431626
37,0.45482327125412264
38,0.41361699868797197
39,0.31649050048605815
40,0.3385990616183526
41,0.4136734343564512
42,0.6864383048487411
43,0.5283428682669941
44,0.4045831917813922
45,0.5236125656142705
46,0.34316445954502245
47,0.5463981632435093
48,0.6052890555097348
49,0.4126575717522335
50,0.5844266345805689
51,0.43536351143950996
52,0.5254805711719726
53,0.5391543732164251
54,0.6894116879457398
55,0.38344754931814756
56,0.3948457342081715
57,0.40444331426121183
58,0.506410497546361
59,0.5510657888542947
60,0.4387173726471413
61,0.4428692297163192
62,0.4297341877051991
63,0.5760074290806374
64,0.6614657498117074
65,0.6005352002262618
66,0.3964691069894738
67,0.5999759688570198
68,0.4836768610315938
69,0.3553089795839005
70,0.4247230277838883
71,0.4487387649492515
72,0.48156612979007946
73,0.3803130128380054
74,0.5286876222736623
75,0.5054179551772184
76,0.3609934081165667
77,0.4481105233924442
78,0.6433134832836389
79,0.37387213643516753
80,0.3602216485725829
81,0.3194441031134642
82,0.34792479320817293
83,0.4900542122012408
84,0.3641686269780506
85,0.17510655963055552
86,0.3806537296929654
87,0.2871674999941098
88,0.4946533836255381
89,0.37668768917144135
90,0.3016285252479382
91,0.34465903911028223
92,0.4574150682758436
93,0.43930573495093117
94,0.30274474148230524
95,0.43991577963187967
96,0.35845846295663003
97,0.3108960046648075
98,0.5449720891734284
99,0.35720653277235265
100,0.441183022647089
101,0.40685661648218513
102,0.34395045993379
103,0.38908302070031076
104,0.4198243940020884
105,0.3697666885516394
106,0.5473806408558178
107,0.3131217693416574
108,0.5320439436237543
109,0.3574966999541876
110,0.2704600123696355
111,0.4119587081268466
112,0.5003597767637157
113,0.3544780414933753
114,0.5035445637377964
115,0.4110912871990566
116,0.2729176943295476
117,0.5823460625221122
118,0.2540551689348445
119,0.4593617064839449
120,0.2871672064817861
121,0.44631912081973957
122,0.4428946024015671
123,0.6046307409347916
124,0.466593384267584
125,0.512318443102125
126,0.3936380852296871
127,0.4188023342474645
128,0.41399494408690224
129,0.341479595446931
130,0.4172440270157017
131,0.39175341162326316
132,0.4359746304827588
133,0.4049701553872628
134,0.37035856523994193
135,0.23904521563298667
136,0.51397766439624
137,0.41449824004679764
138,0.5236763652256524
139,0.4430530173238775
140,0.3130299632317611
141,0.41444771734047914
142,0.2879061240616339
143,0.44503366807173844
144,0.5436754718934877
145,0.382096415210807
146,0.3468235850224579
147,0.2834950120399314
148,0.4645092253939039
149,0.43058934126223597
150,0.36501368285393154
151,0.3262902986875707
152,0.39716262795701357
153,0.4783821844985582
154,0.5322877000390186
155,0.49580487057598943
156,0.3563510399362524
157,0.34326193343021255
158,0.22419485648631055
159,0.3830501732433047
160,0.31759423711087215
161,0.49563258069788013
162,0.24829011940237505
163,0.4939477786912735
164,0.4056350234312862
165,0.3235185383543926
166,0.39713348204022075
167,0.3550859563070527
168,0.3008700056561462
169,0.3133896377105806
170,0.3995473179090399
171,0.3666526285231379
172,0.3171006593214122
173,0.24159284128466244
174,0.32253638285873887
175,0.30043183188972494
176,0.5080444146509222
177,0.4291193646093924
178,0.22361112005326153
179,0.5816557761890118
180,0.32685598519820314
